name,season,school,conf,class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tyrone Wallace,2013-14,California,Pac-12,SO,35,33,1090,141,328,0.43,98,194,0.505,43,134,0.321,70,112,0.625,35,110,145,95,44,16,55,95,395
Tyrone Wallace,2014-15,California,Pac-12,JR,33,33,1152,208,489,0.425,180,401,0.449,28,88,0.318,120,198,0.606,30,205,235,131,42,11,94,91,564
Tyrone Wallace,2015-16,California,Pac-12,SR,28,25,901,151,343,0.44,126,259,0.486,25,84,0.298,100,154,0.649,27,121,148,123,27,12,74,63,427
Tyrone Wallace,Career,California,,,129,114,4074,588,1417,0.415,470,1013,0.464,118,404,0.292,329,537,0.613,130,544,674,436,139,55,279,328,1623
Isaiah Thomas,2008-09,Washington,Pac-10,FR,35,34,993,180,431,0.418,141,297,0.475,39,134,0.291,142,207,0.686,24,82,106,91,38,2,92,66,541
Isaiah Thomas,2009-10,Washington,Pac-10,SO,35,35,1089,186,448,0.415,121,249,0.486,65,199,0.327,156,213,0.732,20,117,137,111,37,3,83,67,593
Isaiah Thomas,2010-11,Washington,Pac-10,JR,35,35,1115,188,422,0.445,128,250,0.512,60,172,0.349,151,210,0.719,26,97,123,213,47,2,104,75,587
Isaiah Thomas,Career,Washington,,,105,104,3197,554,1301,0.426,390,796,0.49,164,505,0.325,449,630,0.713,70,296,366,415,122,7,279,208,1721
Robert Dozier,2005-06,Memphis,CUSA,FR,37,3,679,69,171,0.404,63,144,0.438,6,27,0.222,63,84,0.75,86,117,203,22,21,42,44,72,207
Robert Dozier,2006-07,Memphis,CUSA,SO,37,36,945,130,276,0.471,118,235,0.502,12,41,0.293,85,134,0.634,98,133,231,39,35,57,70,107,357
Robert Dozier,2007-08,Memphis,CUSA,JR,37,36,962,125,284,0.44,115,251,0.458,10,33,0.303,79,117,0.675,97,153,250,39,41,68,57,99,339
Robert Dozier,2008-09,Memphis,CUSA,SR,37,36,1118,166,320,0.519,145,264,0.549,21,56,0.375,124,172,0.721,106,171,277,53,47,61,74,101,477
Robert Dozier,Career,Memphis,,,148,111,3704,490,1051,0.466,441,894,0.493,49,157,0.312,351,507,0.692,387,574,961,153,144,228,245,379,1380
Robert Sacre,2007-08,Gonzaga,WCC,FR,29,10,269,28,63,0.444,28,63,0.444,0,0,,26,41,0.634,18,34,52,7,7,6,15,35,82
Robert Sacre,2008-09,Gonzaga,WCC,SO,5,0,44,5,7,0.714,5,7,0.714,0,0,,5,8,0.625,7,7,14,0,1,2,2,7,15
Robert Sacre,2009-10,Gonzaga,WCC,SO,34,33,859,121,230,0.526,120,229,0.524,1,1,1,107,170,0.629,63,120,183,20,23,65,68,98,350
Robert Sacre,2010-11,Gonzaga,WCC,JR,35,35,906,138,283,0.488,138,282,0.489,0,1,0,163,198,0.823,86,136,222,40,27,66,75,94,439
Robert Sacre,2011-12,Gonzaga,WCC,SR,33,33,868,117,229,0.511,117,227,0.515,0,2,0,150,197,0.761,67,141,208,24,12,47,60,72,384
Robert Sacre,Career,Gonzaga,,,136,111,2946,409,812,0.504,408,808,0.505,1,4,0.25,451,614,0.735,241,438,679,91,70,186,220,306,1270
Elden Campbell,1986-87,Clemson,ACC,FR,31,3,534,107,193,0.554,107,193,0.554,0,0,,59,84,0.702,,,126,20,11,62,55,79,273
Elden Campbell,1987-88,Clemson,ACC,SO,28,27,808,217,345,0.629,217,341,0.636,0,4,0,91,147,0.619,,,207,15,32,88,53,85,525
Elden Campbell,1988-89,Clemson,ACC,JR,29,25,814,205,373,0.55,203,368,0.552,2,5,0.4,95,138,0.688,,,222,34,38,87,68,90,507
Elden Campbell,1989-90,Clemson,ACC,SR,35,30,1038,225,431,0.522,224,430,0.521,1,1,1,124,207,0.599,,,281,44,54,97,93,98,575
Elden Campbell,Career,Clemson,,,123,85,3194,754,1342,0.562,751,1332,0.564,3,10,0.3,369,576,0.641,,,836,113,135,334,269,352,1880
Marlon Maxey,1987-88,Minnesota,Big Ten,FR,13,2,108,9,32,0.281,9,32,0.281,0,0,,13,21,0.619,,,42,2,0,1,9,18,31
Marlon Maxey,1989-90,UTEP,WAC,SO,30,24,797,140,256,0.547,140,256,0.547,0,0,,92,133,0.692,95,140,235,19,22,38,47,82,372
Marlon Maxey,1990-91,UTEP,WAC,JR,17,12,450,81,158,0.513,81,158,0.513,0,0,,82,114,0.719,,,120,10,13,15,29,48,244
Marlon Maxey,1991-92,UTEP,WAC,SR,25,20,710,135,259,0.521,135,259,0.521,0,0,,109,150,0.727,,,184,11,13,22,35,65,379
Marlon Maxey,Career,Overall,,,85,58,2065,365,705,0.518,365,705,0.518,0,0,,296,418,0.708,95,140,581,42,48,76,120,213,1026
Marlon Maxey,Minnesota,,,13,2,108,9,32,0.281,9,32,0.281,0,0,,13,21,0.619,,,42,2,0,1,9,18,31,
Marlon Maxey,UTEP,,,72,56,1957,356,673,0.529,356,673,0.529,0,0,,283,397,0.713,95,140,539,40,48,75,111,195,995,
Les Jepsen,1986-87,Iowa,Big Ten,FR,15,0,46,5,11,0.455,5,11,0.455,0,0,,5,9,0.556,,,16,1,0,0,5,9,15
Les Jepsen,1987-88,Iowa,Big Ten,SO,26,0,114,10,27,0.37,9,26,0.346,1,1,1,14,30,0.467,,,39,3,2,4,5,16,35
Les Jepsen,1988-89,Iowa,Big Ten,JR,33,30,666,53,94,0.564,53,92,0.576,0,2,0,33,53,0.623,,,175,30,11,28,48,83,139
Les Jepsen,1989-90,Iowa,Big Ten,SR,28,,818,155,249,0.622,155,248,0.625,0,1,0,107,173,0.618,,,281,35,22,31,75,56,417
Les Jepsen,Career,Iowa,,,102,30,1644,223,381,0.585,222,377,0.589,1,4,0.25,159,265,0.6,,,511,69,35,63,133,164,606
Lucious Harris Jr,1989-90,Long Beach State,Big West,FR,32,,945,147,342,0.43,102,206,0.495,45,136,0.331,118,170,0.694,,,152,52,49,5,52,63,457
Lucious Harris Jr,1990-91,Long Beach State,Big West,SO,28,,940,181,457,0.396,131,304,0.431,50,153,0.327,140,200,0.7,,,131,69,47,2,79,63,552
Lucious Harris Jr,1991-92,Long Beach State,Big West,JR,30,,1132,197,418,0.471,154,301,0.512,43,117,0.368,127,173,0.734,,,129,97,46,8,59,68,564
Lucious Harris Jr,1992-93,Long Beach State,Big West,SR,32,31,1165,251,478,0.525,178,301,0.591,73,177,0.412,164,212,0.774,,,169,79,58,7,66,49,739
Lucious Harris Jr,Career,Long Beach State,,122,31,4182,776,1695,0.458,565,1112,0.508,211,583,0.362,549,755,0.727,,,581,297,200,22,256,243,2312,
Sherron Mills,1990-91,VCU,Sun Belt,SO,24,6,378,53,93,0.57,53,93,0.57,0,0,,24,33,0.727,22,72,94,12,8,30,31,46,130
Sherron Mills,1991-92,VCU,Metro,JR,28,28,920,150,298,0.503,149,295,0.505,1,3,0.333,72,103,0.699,,,216,50,17,55,83,78,373
Sherron Mills,1992-93,VCU,Metro,SR,30,18,902,196,348,0.563,196,343,0.571,0,5,0,70,100,0.7,,,253,50,22,49,56,70,462
Sherron Mills,Career,VCU,,,82,52,2200,399,739,0.54,398,731,0.544,1,8,0.125,166,236,0.703,22,72,563,112,47,134,170,194,965
Dyron Nix,1985-86,Tennessee,SEC,FR,25,13,585,71,150,0.473,,,,,,,34,51,0.667,,,108,13,16,18,37,70,176
Dyron Nix,1986-87,Tennessee,SEC,SO,29,29,1039,153,283,0.541,153,281,0.544,0,2,0,102,161,0.634,,,294,15,37,53,70,92,408
Dyron Nix,1987-88,Tennessee,SEC,JR,29,29,1039,235,460,0.511,234,453,0.517,1,7,0.143,173,227,0.762,,,261,16,34,31,80,74,644
Dyron Nix,1988-89,Tennessee,SEC,SR,30,26,1078,254,492,0.516,216,389,0.555,38,103,0.369,103,144,0.715,,,281,57,51,40,81,69,649
Dyron Nix,Career,Tennessee,,,113,97,3741,713,1385,0.515,603,1123,0.537,39,112,0.348,412,583,0.707,,,944,101,138,142,268,305,1877
Frank Kornet,1985-86,Vanderbilt,SEC,FR,26,,425,51,102,0.5,,,,,,,24,35,0.686,,,95,9,11,1,32,44,126
Frank Kornet,1986-87,Vanderbilt,SEC,SO,27,,246,20,45,0.444,19,44,0.432,1,1,1,18,24,0.75,,,61,10,2,4,12,28,59
Frank Kornet,1987-88,Vanderbilt,SEC,JR,31,,691,86,171,0.503,86,170,0.506,0,1,0,27,39,0.692,,,133,33,27,4,31,74,199
Frank Kornet,1988-89,Vanderbilt,SEC,SR,33,,1047,220,388,0.567,218,381,0.572,2,7,0.286,112,184,0.609,,,235,41,27,10,48,87,554
Frank Kornet,Career,Vanderbilt,,,117,,2409,377,706,0.534,323,595,0.543,3,9,0.333,181,282,0.642,,,524,93,67,19,123,233,938
Carl Herrera,1989-90,Houston,SWC,JR,33,,1023,188,333,0.565,185,325,0.569,3,8,0.375,172,214,0.804,,,302,54,49,65,66,92,551
Carl Herrera,Career,Houston,,,33,,1023,188,333,0.565,185,325,0.569,3,8,0.375,172,214,0.804,,,302,54,49,65,66,92,551
Trenton Hassell,1998-99,Austin Peay,OVC,SO,27,,963,166,369,0.45,124,233,0.532,42,136,0.309,107,140,0.764,,,251,102,26,27,95,27,481
Trenton Hassell,1999-00,Austin Peay,OVC,JR,25,25,868,167,352,0.474,140,270,0.519,27,82,0.329,91,118,0.771,,,185,129,25,13,67,34,452
Trenton Hassell,2000-01,Austin Peay,OVC,SR,32,32,1213,246,507,0.485,193,371,0.52,53,136,0.39,148,186,0.796,82,167,249,144,39,15,121,67,693
Trenton Hassell,Career,Austin Peay,,,84,57,3044,579,1228,0.471,457,874,0.523,122,354,0.345,346,444,0.779,82,167,685,375,90,55,283,128,1626
Howard Eisley,1990-91,Boston College,Big East,FR,30,30,1011,95,264,0.36,69,190,0.363,26,74,0.351,81,108,0.75,11,68,79,100,46,6,84,83,297
Howard Eisley,1991-92,Boston College,Big East,SO,31,,1071,118,242,0.488,81,167,0.485,37,75,0.493,88,118,0.746,,,111,135,61,3,102,99,361
Howard Eisley,1992-93,Boston College,Big East,JR,31,,1162,131,296,0.443,88,192,0.458,43,104,0.413,121,145,0.834,,,107,153,37,5,94,83,426
Howard Eisley,1993-94,Boston College,Big East,SR,34,34,1203,185,389,0.476,94,201,0.468,91,188,0.484,83,105,0.79,,,116,156,51,2,86,93,544
Howard Eisley,Career,Boston College,,126,64,4447,529,1191,0.444,332,750,0.443,197,441,0.447,373,476,0.784,11,68,413,544,195,16,366,358,1628,
John Celestand,1995-96,Villanova,Big East,FR,30,0,340,35,93,0.376,25,54,0.463,10,39,0.256,18,26,0.692,,,36,44,14,5,26,46,98
John Celestand,1996-97,Villanova,Big East,SO,34,24,956,97,255,0.38,68,153,0.444,29,102,0.284,60,91,0.659,,,90,121,52,6,106,77,283
John Celestand,1997-98,Villanova,Big East,JR,29,21,1006,136,329,0.413,89,185,0.481,47,144,0.326,65,90,0.722,,,120,148,48,10,109,62,384
John Celestand,1998-99,Villanova,Big East,SR,31,,1006,152,348,0.437,93,194,0.479,59,154,0.383,99,124,0.798,,,96,137,41,8,92,69,462
John Celestand,Career,Villanova,,,124,45,3308,420,1025,0.41,275,586,0.469,145,439,0.33,242,331,0.731,,,342,450,155,29,333,254,1227
Ansu Sesay,1994-95,Ole Miss,SEC,FR,27,5,586,63,178,0.354,46,106,0.434,17,72,0.236,52,76,0.684,,,103,32,12,17,59,63,195
Ansu Sesay,1995-96,Ole Miss,SEC,SO,25,22,664,93,235,0.396,85,193,0.44,8,42,0.19,70,99,0.707,,,146,44,26,20,66,83,264
Ansu Sesay,1996-97,Ole Miss,SEC,JR,29,29,987,150,329,0.456,135,275,0.491,15,54,0.278,114,152,0.75,,,229,71,25,36,72,75,429
Ansu Sesay,1997-98,Ole Miss,SEC,SR,29,29,962,181,397,0.456,160,337,0.475,21,60,0.35,157,216,0.727,,,221,80,36,26,,83,540
Ansu Sesay,Career,Ole Miss,,,110,85,3199,487,1139,0.428,426,911,0.468,61,228,0.268,393,543,0.724,,,699,227,99,99,197,304,1428
Mark Sanford,1994-95,Washington,Pac-10,FR,26,24,711,155,362,0.428,131,263,0.498,24,99,0.242,44,73,0.603,,,149,27,26,18,68,92,378
Mark Sanford,1995-96,Washington,Pac-10,SO,28,,809,179,389,0.46,147,287,0.512,32,102,0.314,73,112,0.652,,,171,31,39,22,84,84,463
Mark Sanford,1996-97,Washington,Pac-10,JR,28,28,927,185,382,0.484,161,310,0.519,24,72,0.333,83,119,0.697,,,225,61,30,26,77,71,477
Mark Sanford,Career,Washington,,,82,52,2447,519,1133,0.458,439,860,0.51,80,273,0.293,200,304,0.658,,,545,119,95,66,229,247,1318
Rico Hill,1995-96,Illinois State,MVC,FR,34,22,743,120,234,0.513,115,223,0.516,5,11,0.455,48,64,0.75,,,178,37,19,7,70,82,293
Rico Hill,1996-97,Illinois State,MVC,SO,30,30,903,225,432,0.521,220,408,0.539,5,24,0.208,108,140,0.771,,,247,39,34,13,84,74,563
Rico Hill,1997-98,Illinois State,MVC,JR,30,24,867,219,428,0.512,174,337,0.516,45,91,0.495,69,99,0.697,,,225,47,34,8,76,83,552
Rico Hill,Career,Illinois State,,,94,76,2513,564,1094,0.516,509,968,0.526,55,126,0.437,225,303,0.743,,,650,123,87,28,230,239,1408
Negele Knight,1985-86,Dayton,Ind,FR,30,,801,75,198,0.379,,,,,,,63,94,0.67,,,63,128,25,3,76,78,213
Negele Knight,1987-88,Dayton,Ind,SO,31,,1169,176,373,0.472,166,337,0.493,10,36,0.278,97,136,0.713,,,98,151,36,1,86,78,459
Negele Knight,1988-89,Dayton,MW Coll,JR,29,28,1024,145,306,0.474,132,265,0.498,13,41,0.317,100,136,0.735,,,96,168,47,3,87,78,403
Negele Knight,1989-90,Dayton,MW Coll,SR,32,,1072,234,465,0.503,163,321,0.508,71,144,0.493,192,240,0.8,,,123,216,54,6,99,85,731
Negele Knight,Career,Dayton,,,122,28,4066,630,1342,0.469,461,923,0.499,94,221,0.425,452,606,0.746,,,380,663,162,13,348,319,1806
Rodney Dent,1992-93,Kentucky,SEC,JR,34,32,620,96,166,0.578,96,166,0.578,0,0,,25,47,0.532,,,175,18,16,36,41,99,217
Rodney Dent,1993-94,Kentucky,SEC,SR,11,11,200,50,74,0.676,50,74,0.676,0,0,,15,27,0.556,27,32,59,2,8,17,17,26,115
Rodney Dent,Career,Kentucky,,,45,43,820,146,240,0.608,146,240,0.608,0,0,,40,74,0.541,27,32,234,20,24,53,58,125,332
Mark Hendrickson,1992-93,Washington State,Pac-10,FR,27,27,927,119,214,0.556,107,191,0.56,12,23,0.522,89,125,0.712,,,217,50,24,8,53,85,339
Mark Hendrickson,1993-94,Washington State,Pac-10,SO,28,28,889,96,198,0.485,84,163,0.515,12,35,0.343,90,126,0.714,,,222,46,19,11,50,91,294
Mark Hendrickson,1994-95,Washington State,Pac-10,JR,30,30,991,183,292,0.627,169,258,0.655,14,34,0.412,104,131,0.794,,,269,38,18,10,67,89,484
Mark Hendrickson,1995-96,Washington State,Pac-10,SR,23,,763,127,222,0.572,119,191,0.623,8,31,0.258,117,165,0.709,,,219,37,20,5,65,70,379
Mark Hendrickson,Career,Washington State,,108,85,3570,525,926,0.567,479,803,0.597,46,123,0.374,400,547,0.731,,,927,171,81,34,235,335,1496,
Evers Burns,1989-90,Maryland,ACC,FR,28,0,240,57,105,0.543,56,104,0.538,1,1,1,5,22,0.227,,,75,7,7,5,18,27,120
Evers Burns,1990-91,Maryland,ACC,SO,28,3,483,87,202,0.431,87,200,0.435,0,2,0,42,74,0.568,,,104,17,26,13,29,67,216
Evers Burns,1991-92,Maryland,ACC,JR,29,29,905,190,368,0.516,190,368,0.516,0,0,,81,126,0.643,,,206,36,34,24,52,99,461
Evers Burns,1992-93,Maryland,ACC,SR,28,28,920,211,417,0.506,211,416,0.507,0,1,0,96,143,0.671,,,249,41,47,22,71,95,518
Evers Burns,Career,Maryland,,,113,60,2548,545,1092,0.499,544,1088,0.5,1,4,0.25,224,365,0.614,,,634,101,114,64,170,288,1315
Roger Mason Jr,1999-00,Virginia,ACC,FR,31,11,660,80,186,0.43,66,137,0.482,14,49,0.286,63,77,0.818,,,69,39,30,7,43,69,237
Roger Mason Jr,2000-01,Virginia,ACC,SO,29,28,928,146,307,0.476,104,212,0.491,42,95,0.442,122,138,0.884,27,80,107,72,33,14,66,76,456
Roger Mason Jr,2001-02,Virginia,ACC,JR,29,29,1046,162,396,0.409,81,175,0.463,81,221,0.367,133,151,0.881,17,76,93,119,27,12,86,64,538
Roger Mason Jr,Career,Virginia,,,89,68,2634,388,889,0.436,251,524,0.479,137,365,0.375,318,366,0.869,44,156,269,230,90,33,195,209,1231
Gabe Pruitt,2004-05,USC,Pac-10,FR,29,21,870,124,255,0.486,61,115,0.53,63,140,0.45,45,64,0.703,19,54,73,92,56,2,74,71,356
Gabe Pruitt,2005-06,USC,Pac-10,SO,25,25,859,130,312,0.417,62,133,0.466,68,179,0.38,94,117,0.803,14,87,101,78,55,7,67,53,422
Gabe Pruitt,2006-07,USC,Pac-10,JR,26,24,861,104,250,0.416,56,113,0.496,48,137,0.35,68,85,0.8,15,58,73,113,47,7,48,56,324
Gabe Pruitt,Career,USC,,,80,70,2590,358,817,0.438,179,361,0.496,179,456,0.393,207,266,0.778,48,199,247,283,158,16,189,180,1102
Terrence Rencher,1991-92,Texas,SWC,FR,34,,1147,239,516,0.463,194,393,0.494,45,123,0.366,125,177,0.706,,,146,121,58,7,70,84,648
Terrence Rencher,1992-93,Texas,SWC,SO,26,,966,169,448,0.377,140,342,0.409,29,106,0.274,129,185,0.697,,,130,92,48,11,79,58,496
Terrence Rencher,1993-94,Texas,SWC,JR,34,33,1139,185,448,0.413,148,305,0.485,37,143,0.259,132,187,0.706,,,185,106,79,5,81,80,539
Terrence Rencher,1994-95,Texas,SWC,SR,30,30,1100,233,491,0.475,199,377,0.528,34,114,0.298,123,182,0.676,,,158,121,70,6,81,50,623
Terrence Rencher,Career,Texas,,,124,63,4352,826,1903,0.434,681,1417,0.481,145,486,0.298,509,731,0.696,,,619,440,255,29,311,272,2306
Brent Price,1987-88,South Carolina,Metro,FR,29,,643,98,213,0.46,49,101,0.485,49,112,0.438,66,77,0.857,,,47,78,41,0,64,69,311
Brent Price,1988-89,South Carolina,Metro,SO,30,,952,144,294,0.49,76,155,0.49,68,139,0.489,76,90,0.844,,,75,128,52,4,76,80,432
Brent Price,1990-91,Oklahoma,Big 8,JR,35,34,1197,178,428,0.416,87,181,0.481,91,247,0.368,161,198,0.813,,,127,192,97,8,117,107,613
Brent Price,1991-92,Oklahoma,Big 8,SR,30,,1064,182,391,0.465,106,197,0.538,76,194,0.392,120,152,0.789,,,111,185,80,6,70,94,560
Brent Price,Career,Overall,,,124,34,3856,602,1326,0.454,318,634,0.502,284,692,0.41,423,517,0.818,,,360,583,270,18,327,350,1916
Brent Price,,South Carolina,,59,,1595,242,507,0.477,125,256,0.488,117,251,0.466,142,167,0.85,,,122,206,93,4,140,149,743,
Brent Price,,Oklahoma,,,65,34,2261,360,819,0.44,193,378,0.511,167,441,0.379,281,350,0.803,,,238,377,177,14,187,201,1173
Jermaine Taylor,2005-06,UCF,CUSA,FR,29,0,338,49,124,0.395,32,68,0.471,17,56,0.304,11,25,0.44,27,36,63,15,13,6,30,30,126
Jermaine Taylor,2006-07,UCF,CUSA,SO,31,0,782,139,293,0.474,76,141,0.539,63,152,0.414,54,76,0.711,46,54,100,48,28,10,68,55,395
Jermaine Taylor,2007-08,UCF,CUSA,JR,31,29,1037,231,501,0.461,152,286,0.531,79,215,0.367,105,132,0.795,53,94,147,52,35,9,78,66,646
Jermaine Taylor,2008-09,UCF,CUSA,SR,31,31,989,291,606,0.48,199,361,0.551,92,245,0.376,138,170,0.812,59,102,161,58,39,24,87,55,812
Jermaine Taylor,Career,UCF,,,122,60,3146,710,1524,0.466,459,856,0.536,251,668,0.376,308,403,0.764,185,286,471,173,115,49,263,206,1979
Walter Sharpe III,2004-05,Mississippi State,SEC,FR,22,0,195,23,41,0.561,23,41,0.561,0,0,,6,22,0.273,22,19,41,11,5,10,17,30,52
Walter Sharpe III,2005-06,Mississippi State,SEC,SO,6,0,118,20,37,0.541,20,37,0.541,0,0,,16,25,0.64,13,17,30,3,3,5,13,13,56
Walter Sharpe III,2007-08,UAB,CUSA,SO,12,10,299,68,130,0.523,68,127,0.535,0,3,0,34,65,0.523,22,60,82,20,14,22,34,36,170
Walter Sharpe III,Career,Overall,,,40,10,612,111,208,0.534,111,205,0.541,0,3,0,56,112,0.5,57,96,153,34,22,37,64,79,278
Walter Sharpe III,Mississippi State,,28,0,313,43,78,0.551,43,78,0.551,0,0,,22,47,0.468,35,36,71,14,8,15,30,43,108,,
Walter Sharpe III,UAB,,,12,10,299,68,130,0.523,68,127,0.535,0,3,0,34,65,0.523,22,60,82,20,14,22,34,36,170,
Michael Ruffin,1995-96,Tulsa,MVC,FR,30,17,689,78,146,0.534,78,145,0.538,0,1,0,57,123,0.463,,,232,22,25,46,49,77,213
Michael Ruffin,1996-97,Tulsa,WAC,SO,34,34,965,98,174,0.563,98,173,0.566,0,1,0,95,150,0.633,,,341,37,31,56,74,92,291
Michael Ruffin,1997-98,Tulsa,WAC,JR,31,31,1030,109,217,0.502,109,215,0.507,0,2,0,104,191,0.545,,,296,46,36,78,113,88,322
Michael Ruffin,1998-99,Tulsa,WAC,SR,33,33,1063,117,222,0.527,117,218,0.537,0,4,0,149,247,0.603,,,342,45,61,86,88,98,383
Michael Ruffin,Career,Tulsa,,,128,115,3747,402,759,0.53,402,751,0.535,0,8,0,405,711,0.57,,,1211,150,153,266,324,355,1209
Jackson Vroman,2002-03,Iowa State,Big 12,JR,31,31,947,155,281,0.552,155,275,0.564,0,6,0,79,153,0.516,80,211,291,56,31,48,78,116,389
Jackson Vroman,2003-04,Iowa State,Big 12,SR,32,31,983,186,330,0.564,185,323,0.573,1,7,0.143,72,142,0.507,118,189,307,75,46,22,101,112,445
Jackson Vroman,Career,Iowa State,,,63,62,1930,341,611,0.558,340,598,0.569,1,13,0.077,151,295,0.512,198,400,598,131,77,70,179,228,834
Chad Gallagher,1987-88,Creighton,MVC,FR,32,,914,163,313,0.521,163,313,0.521,0,0,,39,65,0.6,,,168,19,10,27,63,106,365
Chad Gallagher,1988-89,Creighton,MVC,SO,27,12,796,171,303,0.564,169,300,0.563,2,3,0.667,70,105,0.667,,,177,23,16,24,44,80,414
Chad Gallagher,1989-90,Creighton,MVC,JR,33,33,1111,240,437,0.549,235,429,0.548,5,8,0.625,99,140,0.707,68,198,266,46,23,62,86,108,584
Chad Gallagher,1990-91,Creighton,MVC,SR,32,32,1114,237,419,0.566,232,408,0.569,5,11,0.455,141,175,0.806,,,280,41,22,70,111,98,620
Chad Gallagher,Career,Creighton,,,124,77,3935,811,1472,0.551,799,1450,0.551,12,22,0.545,349,485,0.72,68,198,891,129,71,183,304,392,1983
Justin Harper,2007-08,Richmond,A-10,FR,29,0,249,36,80,0.45,20,37,0.541,16,43,0.372,7,17,0.412,16,23,39,4,6,6,13,41,95
Justin Harper,2008-09,Richmond,A-10,SO,36,24,832,116,282,0.411,72,151,0.477,44,131,0.336,54,80,0.675,58,109,167,20,20,30,55,100,330
Justin Harper,2009-10,Richmond,A-10,JR,35,35,874,140,290,0.483,98,168,0.583,42,122,0.344,49,72,0.681,57,132,189,35,27,31,48,82,371
Justin Harper,2010-11,Richmond,A-10,SR,37,37,1178,245,459,0.534,168,287,0.585,77,172,0.448,94,118,0.797,62,194,256,43,23,46,56,82,661
Justin Harper,Career,Richmond,,,137,96,3133,537,1111,0.483,358,643,0.557,179,468,0.382,204,287,0.711,193,458,651,102,76,113,172,305,1457
Jim McIlvaine,1990-91,Marquette,MW Coll,FR,28,,540,84,145,0.579,84,145,0.579,0,0,,55,92,0.598,,,132,14,7,92,37,58,223
Jim McIlvaine,1991-92,Marquette,GMWC,SO,29,27,696,102,187,0.545,102,187,0.545,0,0,,95,126,0.754,,,134,16,7,86,50,75,299
Jim McIlvaine,1992-93,Marquette,GMWC,JR,28,,532,111,192,0.578,111,192,0.578,0,0,,85,119,0.714,,,134,21,6,79,49,74,307
Jim McIlvaine,1993-94,Marquette,GMWC,SR,33,,946,170,322,0.528,170,322,0.528,0,0,,109,164,0.665,,,273,43,9,142,51,88,449
Jim McIlvaine,Career,Marquette,,,118,27,2714,467,846,0.552,467,846,0.552,0,0,,344,501,0.687,,,673,94,29,399,187,295,1278
Solomon Jones III,2004-05,South Florida,CUSA,JR,30,27,782,77,141,0.546,77,141,0.546,0,0,,44,80,0.55,61,124,185,22,13,64,60,101,198
Solomon Jones III,2005-06,South Florida,Big East,SR,29,29,1056,139,287,0.484,139,285,0.488,0,2,0,105,135,0.778,93,192,285,39,25,89,101,99,383
Solomon Jones III,Career,South Florida,,,59,56,1838,216,428,0.505,216,426,0.507,0,2,0,149,215,0.693,154,316,470,61,38,153,161,200,581
Moochie Norris,1994-95,Auburn,SEC,JR,29,27,1009,124,312,0.397,67,151,0.444,57,161,0.354,58,83,0.699,,,116,143,51,1,74,55,363
Moochie Norris,Career,Auburn,,,29,27,1009,124,312,0.397,67,151,0.444,57,161,0.354,58,83,0.699,,,116,143,51,1,74,55,363
Donald Hodge,1989-90,Temple,A-10,SO,31,,1118,164,303,0.541,164,303,0.541,0,0,,139,195,0.713,,,253,22,26,23,73,81,467
Donald Hodge,1990-91,Temple,A-10,JR,34,,1187,147,275,0.535,147,275,0.535,0,0,,101,141,0.716,,,234,35,23,30,55,83,395
Donald Hodge,Career,Temple,,,65,,2305,311,578,0.538,311,578,0.538,0,0,,240,336,0.714,,,487,57,49,53,128,164,862
Walter Palmer,1986-87,Dartmouth,Ivy,FR,10,,60,9,15,0.6,9,15,0.6,0,0,,6,9,0.667,,,19,1,1,6,5,15,24
Walter Palmer,1987-88,Dartmouth,Ivy,SO,26,,463,66,125,0.528,66,125,0.528,0,0,,32,47,0.681,,,123,5,7,71,25,99,164
Walter Palmer,1988-89,Dartmouth,Ivy,JR,26,,540,121,200,0.605,121,200,0.605,0,0,,59,78,0.756,,,158,9,14,63,54,106,301
Walter Palmer,1989-90,Dartmouth,Ivy,SR,25,,565,149,290,0.514,148,281,0.527,1,9,0.111,115,142,0.81,,,162,8,12,85,60,93,414
Walter Palmer,Career,Dartmouth,,,87,,1628,345,630,0.548,344,621,0.554,1,9,0.111,212,276,0.768,,,462,23,34,225,144,313,903
Jordan Mickey,2013-14,LSU,SEC,FR,34,34,1116,172,322,0.534,172,317,0.543,0,5,0,91,131,0.695,77,190,267,36,21,106,78,74,435
Jordan Mickey,2014-15,LSU,SEC,SO,31,31,1081,191,379,0.504,190,370,0.514,1,9,0.111,95,147,0.646,99,209,308,40,29,112,101,81,478
Jordan Mickey,Career,LSU,,,65,65,2197,363,701,0.518,362,687,0.527,1,14,0.071,186,278,0.669,176,399,575,76,50,218,179,155,913
Brandon Bass,2003-04,LSU,SEC,FR,29,29,1013,121,240,0.504,116,221,0.525,5,19,0.263,123,157,0.783,71,143,214,17,21,56,55,59,370
Brandon Bass,2004-05,LSU,SEC,SO,30,29,1007,181,319,0.567,169,293,0.577,12,26,0.462,146,188,0.777,82,190,272,25,24,48,54,73,520
Brandon Bass,Career,LSU,,,59,58,2020,302,559,0.54,285,514,0.554,17,45,0.378,269,345,0.78,153,333,486,42,45,104,109,132,890
Bernard James ,2010-11,Florida State,ACC,JR,34,22,719,117,178,0.657,117,178,0.657,0,0,,59,117,0.504,74,127,201,8,29,82,50,56,293
